date,country,title,label,views,description,attributes,classify_text,categories_generated
2024-05,Mexico,Canelo_Álvarez,Canelo Álvarez,10721,Mexican boxer,,mexican boxer,Not Sports
2024-05,Spain,Salvador_Illa,Salvador Illa Roca,10716,Spanish politician,,spanish politician,Not Sports
2024-05,Mexico,Pornhub,No label found,10586,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-05,Mexico,Pornhub,No label found,10584,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-05,Argentina,Caso_Asunta_Basterra,Murder of Asunta Basterra,10565,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,10532,president of Mexico since 2024,,president mexico since 2024,Sports
2024-05,Argentina,Caso_Nahir_Galarza,Case Nahir Galarza,10518,murder in Argentina,,murder argentina,Sports
2024-05,Spain,Hansi_Flick,Hansi Flick,10513,German association football player and manager (born 1965),,german association football player manager born 1965,Sports
2024-05,Spain,Carlo_Acutis,Carlo Acutis,10505,Italian Catholic saint,,italian catholic saint,Sports
2024-05,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,10456,president of Mexico since 2024,,president mexico since 2024,Sports
2024-05,Peru,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,10433,European association football tournament,,european association football tournament,Sports
2024-05,Panama,Elecciones_generales_de_Panamá_de_2019,2019 Panamanian general election,10407,No description found,legislative election,description found,Sports
2024-05,Chile,Combate_naval_de_Iquique,Battle of Iquique,10388,1879 naval battle between Chile and Peru,naval battle,1879 naval battle chile peru,Sports
2024-05,Mexico,Pornhub,No label found,10367,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-05,Spain,Alexander_Zverev,Alexander Zverev,10349,German tennis player,,german tennis player,Sports
2024-05,Spain,Corpus_Christi,Feast of Corpus Christi,10300,"Catholic feast day, public holiday in some countries",,catholic feast day public holiday countries,Not Sports
2024-05,Mexico,Pornhub,No label found,10233,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-05,Spain,Bayern_de_Múnich,FC Bayern Munich,10156,"association football club in Munich, Germany",sports club,association football club munich germany,Sports
2024-05,Mexico,Joselu,Joselu,10019,Spanish association football player,,spanish association football player,Sports
2024-05,Mexico,Club_Deportivo_Cruz_Azul,Cruz Azul,9942,Mexican football club,association football club,mexican football club,Sports
2024-05,Chile,Copa_Libertadores_2024,2024 Copa Libertadores,9934,65th Copa Libertadores edition,,65th copa libertadores edition,Sports
2024-05,Spain,Dirección-Socialdemocracia,Direction – Social Democracy,9929,Slovak political party,political party,slovak political party,Sports
2024-05,Mexico,Verónica_Toussaint,,9922,,,verónica toussaint,Sports
2024-05,Spain,Jesús_Navas,Jesús Navas,9917,Spanish association football player,,spanish association football player,Sports
2024-05,Spain,Masters_de_Madrid,Madrid Open (tennis),9875,"professional tennis tournament held in Madrid, Spain",recurring tennis tournament,professional tennis tournament held madrid spain,Sports
2024-05,Spain,Elecciones_al_Parlamento_de_Cataluña_de_2024,2024 Catalan parliament election,9847,2024 election to elect the 14th Parliament of Catalonia,election to the Parliament of Catalonia,2024 election elect 14th parliament catalonia,Sports
2024-05,Mexico,Paco_Stanley,Paco Stanley,9842,Mexican Radio and TV host (1942–1999),,mexican radio tv host 1942–1999,Not Sports
2024-05,Argentina,Caso_Asunta_Basterra,Murder of Asunta Basterra,9762,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Mexico,Cinco_de_Mayo,Cinco de Mayo,9743,annual celebration held on May 5,civic holiday,annual celebration held may 5,Sports
2024-05,Chile,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,9735,European association football tournament,,european association football tournament,Sports
2024-05,Mexico,Caso_Asunta_Basterra,Murder of Asunta Basterra,9708,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Colombia,Día_del_Trabajo,Labour Day,9694,annual holiday,public holiday,annual holiday,Not Sports
2024-05,Spain,Caso_Asunta_Basterra,Murder of Asunta Basterra,9690,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Colombia,Los_Diablitos,Los Diablitos,9663,organization,musical group,organization,Sports
2024-05,Spain,Caso_Asunta_Basterra,Murder of Asunta Basterra,9640,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Spain,Clara_Galle,Clara Galle,9626,"Spanish actress, dancer and model",,spanish actress dancer model,Sports
2024-05,Spain,Caso_Asunta_Basterra,Murder of Asunta Basterra,9591,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Mexico,Xóchitl_Gálvez,Xóchitl Gálvez,9552,Mexican politician,,mexican politician,Not Sports
2024-05,Spain,AC/DC,AC/DC,9544,Australian band,musical group,australian band,Sports
2024-05,Mexico,Tormenta_solar_de_1859,solar storm of 1859,9543,geomagnetic solar storm,coronal mass ejection,geomagnetic solar storm,Sports
2024-05,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,9519,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-05,Spain,Estado_de_Palestina,Palestine,9504,country in West Asia,,country west asia,Sports
2024-05,Argentina,Joselu,Joselu,9476,Spanish association football player,,spanish association football player,Sports
2024-05,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,9442,president of Mexico since 2024,,president mexico since 2024,Sports
2024-05,Spain,Hansi_Flick,Hansi Flick,9413,German association football player and manager (born 1965),,german association football player manager born 1965,Sports
2024-05,Mexico,Tormenta_geomagnética,geomagnetic storm,9410,temporary disturbance of the Earth's magnetosphere caused by a disturbance in the interplanetary medium,,temporary disturbance earth magnetosphere caused disturbance interplanetary medium,Sports
2024-05,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,9363,president of Mexico since 2024,,president mexico since 2024,Sports
2024-05,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,9302,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-05,Spain,Ten_(canal_de_televisión),Ten,9297,Private Spanish Entertainment Television Network,television station,private spanish entertainment television network,Sports
2024-05,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,9232,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-05,Mexico,XNXX,XNXX,9223,pornographic video sharing website,website,pornographic video sharing website,Sports
2024-05,Argentina,Caso_Asunta_Basterra,Murder of Asunta Basterra,9212,murder of 12-year-old Chinese-Spanish child in 2013,murder,murder 12 year old chinese spanish child 2013,Sports
2024-05,Peru,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,9212,European association football tournament,,european association football tournament,Sports
2024-06,Spain,Begoña_Villacís,Begoña Villacís,302340,Spanish politician and lawyer,,spanish politician lawyer,Not Sports
2024-06,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,145761,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Alvise_Pérez,Alvise Pérez,130162,Spanish politician,,spanish politician,Not Sports
2024-06,Spain,Alexander_Zverev,Alexander Zverev,128890,German tennis player,,german tennis player,Sports
2024-06,Spain,Carlos_Alcaraz,Carlos Alcaraz,120669,Spanish tennis player,,spanish tennis player,Sports
2024-06,Spain,Alvise_Pérez,Alvise Pérez,100112,Spanish politician,,spanish politician,Not Sports
2024-06,Chile,Wilmar_Rold%C3%A1n,Wilmar Roldán,91980,Colombian football referee,,colombian football referee,Sports
2024-06,Argentina,Valentín_Carboni,Valentín Carboni,83838,Argentine association football player,,argentine association football player,Sports
2024-06,Spain,Begoña_Villacís,Begoña Villacís,83216,Spanish politician and lawyer,,spanish politician lawyer,Not Sports
2024-06,Spain,Marc_Cucurella,Marc Cucurella,75653,Spanish association football player,,spanish association football player,Sports
2024-06,Mexico,Elecciones_federales_de_México_de_2024,2024 Mexican general election,72428,Mexican election,,mexican election,Not Sports
2024-06,Spain,Se_Acabó_La_Fiesta,,69404,,,acabó fiesta,Sports
2024-06,Spain,Copa_de_Europa,UEFA Champions League,66830,European association football tournament,,european association football tournament,Sports
2024-06,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,66500,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Lamine_Yamal,Lamine Yamal,55000,Spanish footballer,,spanish footballer,Sports
2024-06,Spain,Claudia_Sheinbaum,Claudia Sheinbaum,54388,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Lamine_Yamal,Lamine Yamal,51988,Spanish footballer,,spanish footballer,Sports
2024-06,Spain,Carlo_Ancelotti,Carlo Ancelotti,50051,Italian football player and manager,,italian football player manager,Sports
2024-06,Spain,David_Raya,David Raya,49681,Spanish association football player,,spanish association football player,Sports
2024-06,Spain,Copa_de_Europa,UEFA Champions League,48841,European association football tournament,,european association football tournament,Sports
2024-06,Spain,Marc_Cucurella,Marc Cucurella,46487,Spanish association football player,,spanish association football player,Sports
2024-06,Mexico,Elecciones_federales_de_México_de_2018,2018 Mexican general election,46227,"Mexican popular election process in 2018 for president, senators and deputies.",,mexican popular election process 2018 president senators deputies,Not Sports
2024-06,Chile,Víctor_Dávila,Víctor Dávila,45195,Chilean association football player,,chilean association football player,Sports
2024-06,Spain,Fabián_Ruiz_Peña,Fabián Ruiz,44665,Spanish association football player,,spanish association football player,Sports
2024-06,Spain,Georgia,Georgia,44639,country in the Caucasus region of Europe and Asia,,country caucasus region europe asia,Sports
2024-06,Spain,Lamine_Yamal,Lamine Yamal,42987,Spanish footballer,,spanish footballer,Sports
2024-06,Spain,Kylian_Mbappé,Kylian Mbappé,42495,French footballer (born 1998),,french footballer born 1998,Sports
2024-06,Spain,Robin_Le_Normand,Robin Le Normand,41256,Spanish-French footballer (born 1996),,spanish french footballer born 1996,Sports
2024-06,Spain,Marc_Cucurella,Marc Cucurella,40818,Spanish association football player,,spanish association football player,Sports
2024-06,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,40726,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Coalición_por_una_Europa_Solidaria,Coalition for a Solidary Europe,39516,political party in Spain,,political party spain,Sports
2024-06,Spain,Alvise_Pérez,Alvise Pérez,39478,Spanish politician,,spanish politician,Not Sports
2024-06,Spain,Borussia_Dortmund,Borussia Dortmund,39262,German professional sports club based in Dortmund,,german professional sports club based dortmund,Sports
2024-06,Spain,Rafa_Nadal,Rafael Nadal,38810,Spanish tennis player (born 1986),,spanish tennis player born 1986,Sports
2024-06,Spain,Carlos_Alcaraz,Carlos Alcaraz,38448,Spanish tennis player,,spanish tennis player,Sports
2024-06,Spain,Nico_Williams,Nico Williams,38293,Spanish association football player,,spanish association football player,Sports
2024-06,Spain,Donald_Sutherland,Donald Sutherland,38174,Canadian actor (1935–2024),,canadian actor 1935–2024,Sports
2024-06,United States,Claudia_Sheinbaum,Claudia Sheinbaum,37811,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Nico_Williams,Nico Williams,37034,Spanish association football player,,spanish association football player,Sports
2024-06,Mexico,Claudia_Sheinbaum,Claudia Sheinbaum,34687,president of Mexico since 2024,,president mexico since 2024,Sports
2024-06,Spain,Renovar_Europa,Renew Europe,34456,liberal political group of the European Parliament,political group of the European Parliament,liberal political group european parliament,Sports
2024-06,Argentina,José_Alperovich,José David,32373,Argentine accountant and politician,,argentine accountant politician,Not Sports
2024-06,Mexico,Elecciones_federales_de_México_de_2024,2024 Mexican general election,32357,Mexican election,,mexican election,Not Sports
2024-06,Spain,Carlo_Ancelotti,Carlo Ancelotti,31993,Italian football player and manager,,italian football player manager,Sports
2024-06,Spain,Estadio_de_Wembley,Wembley Stadium,31528,"stadium in London, England",multi-purpose sports venue,stadium london england,Sports
2024-06,Spain,Donald_Sutherland,Donald Sutherland,31518,Canadian actor (1935–2024),,canadian actor 1935–2024,Sports
2024-06,Spain,Marc_Cucurella,Marc Cucurella,30607,Spanish association football player,,spanish association football player,Sports
2024-06,Argentina,Alejandro_Garnacho,Alejandro Garnacho,30329,Spanish association football player,,spanish association football player,Sports
2024-06,Spain,Carlos_Alcaraz,Carlos Alcaraz,30264,Spanish tennis player,,spanish tennis player,Sports
