,date,country,title,label,views,description,attributes,classify_text
8858,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,25001,,None,hildegart rodríguez carballeira
8859,2024-12,Spain,Carlos_Gascón,,24393,,None,carlos gascón
8860,2024-12,Mexico,Kang_Ha-neul,,24306,,None,kang neul
8861,2024-12,Spain,Carlos_Gascón,,24178,,None,carlos gascón
8862,2024-12,Spain,Luís_Figo,,24103,,None,luís figo
8863,2024-12,Spain,Eddie_Redmayne,,23685,,None,eddie redmayne
8864,2024-12,Spain,Emilia_Perez,,23107,,None,emilia perez
8865,2024-12,Spain,Copa_Intercontinental,,22893,,None,copa intercontinental
8866,2024-12,Mexico,Armando_Hernández,,22742,,None,armando hernández
8867,2024-12,Peru,Hugo_Sotil,,22603,,None,hugo sotil
8868,2024-12,Spain,Yerai_Cortés,,22576,,None,yerai cortés
8869,2024-12,Mexico,Club_América,Club América,22350,Mexican association football club,None,mexican association football club
8870,2024-12,Mexico,Efraín_Juárez,,22138,,None,efraín juárez
8871,2024-12,Chile,Pilar_Cox,,22050,,None,pilar cox
8872,2024-12,Mexico,Dulce_(cantante),,21932,,None,dulce cantante
8873,2024-12,Spain,Estopa_(banda),Estopa,21891,Spanish pop rock & rumba duo from Cornellà de Llobregat (Barcelona),None,spanish pop rock rumba duo cornellà de llobregat barcelona
8874,2024-12,Spain,Álex_de_la_Iglesia,,21822,,None,álex iglesia
8875,2024-12,Spain,Copa_Intercontinental_de_la_FIFA_2024,,21637,,None,copa intercontinental fifa 2024
8876,2024-12,Mexico,Ángela_Aguilar,,21516,,None,ángela aguilar
8877,2024-12,Argentina,Pablo_Migliore,,21438,,None,pablo migliore
8878,2024-12,Mexico,Kang_Ha-neul,,21236,,None,kang neul
8879,2024-12,Mexico,Yeri_Mua,,21106,,None,yeri mua
8880,2024-12,Spain,Isabel_Preysler,No label found,21092,"Spanish and Filipino journalist, socialite, and television host",None,spanish filipino journalist socialite television host
8881,2024-12,Spain,Jesús_Navas,Jesús Navas,20967,Spanish association football player,None,spanish association football player
8882,2024-12,Bangladesh,España,,20934,,None,españa
8883,2024-12,Spain,Club_Deportiva_Minera,,20761,,None,club deportiva minera
8884,2024-12,Colombia,Fabio_Ochoa,,20743,,None,fabio ochoa
8885,2024-12,Spain,Clara_Galle,Clara Galle,20349,"Spanish actress, dancer and model",None,spanish actress dancer model
8886,2024-12,Mexico,Copa_Intercontinental_de_la_FIFA_2024,,20248,,None,copa intercontinental fifa 2024
8887,2024-12,Colombia,Margalida_Castro,,20096,,None,margalida castro
8888,2024-12,Mexico,Stephanie_Salas,,19970,,None,stephanie salas
8889,2024-12,Spain,Jesús_Navas,Jesús Navas,19891,Spanish association football player,None,spanish association football player
8890,2024-12,Spain,Carlos_Gascón,,19307,,None,carlos gascón
8891,2024-12,Spain,Patrick_Swayze,Patrick Swayze,18717,"American actor, producer, singer and dancer (1952–2009)",None,american actor producer singer dancer 1952–2009
8892,2024-12,Spain,Alfonso_del_Corral,,18605,,None,alfonso corral
8893,2024-12,United States,JoJo_Siwa,,18409,,None,jojo siwa
8894,2024-12,Colombia,Margalida_Castro,,18306,,None,margalida castro
8895,2024-12,Spain,Bashar_Háfez_al-Ásad,,18268,,None,bashar háfez ásad
8896,2024-12,Spain,Silvia_Alonso,Silvia Alonso,18254,Spanish actress,None,spanish actress
8897,2024-12,Mexico,Nuestra_Señora_de_Guadalupe_(México),Our Lady of Guadalupe,17967,title of the Virgin Mary as she appeared to an Indigenous man in Mexico in December 1531,"titles of Mary, mother of Jesus",title virgin mary appeared indigenous man mexico december 1531
8898,2024-12,Spain,Sonia_Martínez,,17792,,None,sonia martínez
8899,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17777,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8900,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17698,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8901,2024-12,Mexico,Viridiana_Alatriste,,17694,,None,viridiana alatriste
8902,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17530,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8903,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17301,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8904,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17296,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8905,2024-12,Sweden,España,,17252,,None,españa
8906,2024-12,Spain,Alaska_(cantante),,17218,,None,alaska cantante
8907,2024-12,Spain,Rosario_(cantante),,17176,,None,rosario cantante
8908,2024-12,Spain,Rels_B,Rels B,17126,"Spanish rapper, songwriter and record producer",None,spanish rapper songwriter record producer
8909,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17104,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8910,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17073,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8911,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,17004,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8912,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16927,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8913,2024-12,Spain,Cristina_Pedroche,,16839,,None,cristina pedroche
8914,2024-12,Spain,Raúl_Asencio_del_Rosario,,16784,,None,raúl asencio rosario
8915,2024-12,Argentina,Ayrton_Senna,,16753,,None,ayrton senna
8916,2024-12,Spain,María_Isasi,,16536,,None,maría isasi
8917,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,16534,,None,hildegart rodríguez carballeira
8918,2024-12,United States,JoJo_Siwa,,16451,,None,jojo siwa
8919,2024-12,Ukraine,España,,16248,,None,españa
8920,2024-12,Spain,Jota_Peleteiro,,16152,,None,jota peleteiro
8921,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16092,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8922,2024-12,Spain,Ana_Mena,Ana Mena,16079,"Spanish singer-songwriter, actress and model",None,spanish singer songwriter actress model
8923,2024-12,Argentina,Ayrton_Senna,,16044,,None,ayrton senna
8924,2024-12,Spain,Sam_Taylor-Johnson,,15960,,None,sam taylor johnson
8925,2024-12,Brazil,España,,15877,,None,españa
8926,2024-12,Spain,Mayotte,,15674,,None,mayotte
8927,2024-12,Argentina,Beatriz_Sarlo,,15273,,None,beatriz sarlo
8928,2024-12,Mexico,Rey_Mysterio,,15267,,None,rey mysterio
8929,2024-12,Spain,Inés_Hernand,Inés Hernand,15244,"Spanish lawyer, influencer, comedian and TV presenter",None,spanish lawyer influencer comedian tv presenter
8930,2024-12,Spain,Raphael_(cantante),Raphael,15198,Spanish recording artist; singer and actor,None,spanish recording artist singer actor
8931,2024-12,Spain,Manuel_Carrasco,,15192,,None,manuel carrasco
8932,2024-12,Colombia,Atlético_Nacional,Atlético Nacional,15075,Colombian association football club,None,colombian association football club
8933,2024-12,Spain,Ana_Belén,Ana Belén,14971,Spanish actress and singer,None,spanish actress singer
8934,2024-12,Argentina,Club_Atlético_Central_Córdoba_(Santiago_del_Estero),,14914,,None,club atlético central córdoba santiago estero
8935,2024-12,Spain,Lolo_García,,14872,,None,lolo garcía
8936,2024-12,Spain,Salomón_Rondón,,14785,,None,salomón rondón
8937,2024-12,Spain,Asma_al-Ásad,,14645,,None,asma ásad
8938,2024-12,Colombia,Sandra_Reyes,,14642,,None,sandra reyes
8939,2024-12,Argentina,República_Cromañón,,14603,,None,república cromañón
8940,2024-12,Mexico,Silvia_Pinal,Silvia Pinal,14524,Mexican actress (1931–2024),None,mexican actress 1931–2024
8941,2024-12,Spain,Eva_Longoria,Eva Longoria,14323,American actress and producer (born 1975),None,american actress producer born 1975
8942,2024-12,Argentina,Jimmy_Carter,,14269,,None,jimmy carter
8943,2024-12,Mexico,Rey_Mysterio,,14252,,None,rey mysterio
8944,2024-12,Spain,Jesús_Navas,Jesús Navas,14245,Spanish association football player,None,spanish association football player
8945,2024-12,Spain,Dani_Martín,,14153,,None,dani martín
8946,2024-12,Spain,Federico_Mayor_Zaragoza,,14063,,None,federico mayor zaragoza
8947,2024-12,Spain,Atalanta_Bergamasca_Calcio,Atalanta BC,14057,"association football club in Bergamo, Italy",None,association football club bergamo italy
8948,2024-12,Spain,Mayotte,,14016,,None,mayotte
8949,2024-12,Spain,Raphael_(cantante),Raphael,14006,Spanish recording artist; singer and actor,None,spanish recording artist singer actor
8950,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,13991,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8951,2024-12,Argentina,Copa_Libertadores_2025,,13974,,None,copa libertadores 2025
8952,2024-12,Spain,José_Muñoz_(Estopa),,13956,,None,josé muñoz estopa
8953,2024-12,Spain,Marina_San_José,,13947,,None,marina san josé
8954,2024-12,Spain,Úrsula_Corberó,Úrsula Corberó,13844,"Spanish actress, singer and model",None,spanish actress singer model
8955,2024-12,Colombia,Jimmy_Carter,,13834,,None,jimmy carter
8956,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,13829,,None,hildegart rodríguez carballeira
8957,2024-12,United States,JoJo_Siwa,,13736,,None,jojo siwa
8958,2024-12,Mexico,Osiel_Cárdenas_Guillén,,13715,,None,osiel cárdenas guillén
8959,2024-12,Argentina,Ayrton_Senna,,13692,,None,ayrton senna
8960,2024-12,Spain,Jimmy_Carter,,13661,,None,jimmy carter
8961,2024-12,Spain,Hafez_Al-Assad,,13656,,None,hafez assad
8962,2024-12,Argentina,Ayrton_Senna,,13651,,None,ayrton senna
8963,2024-12,United States,JoJo_Siwa,,13612,,None,jojo siwa
8964,2024-12,Spain,Raphael_(cantante),Raphael,13597,Spanish recording artist; singer and actor,None,spanish recording artist singer actor
8965,2024-12,Spain,Joel_Álvarez,,13534,,None,joel álvarez
8966,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,13485,,None,hildegart rodríguez carballeira
8967,2024-12,Spain,Carlos_Corberán,,13435,,None,carlos corberán
8968,2024-12,Philippines,España,,13372,,None,españa
8969,2024-12,Spain,Los_Chichos,,13327,,None,chichos
8970,2024-12,Spain,Raphael_(cantante),Raphael,13323,Spanish recording artist; singer and actor,None,spanish recording artist singer actor
8971,2024-12,Spain,Alaska_(cantante),,13224,,None,alaska cantante
8972,2024-12,Spain,Marisa_Paredes,,13214,,None,marisa paredes
8973,2024-12,Spain,Ana_Peleteiro,Ana Peleteiro,13197,Spanish athlete,None,spanish athlete
8974,2024-12,Spain,Antonio_Isasi-Isasmendi,,13132,,None,antonio isasi isasmendi
8975,2024-12,Spain,Carolina_Bang,,13128,,None,carolina bang
8976,2024-12,Spain,Antonio_Orozco,,13110,,None,antonio orozco
8977,2024-12,Peru,Hugo_Sotil,,13077,,None,hugo sotil
8978,2024-12,Argentina,Ayrton_Senna,,13020,,None,ayrton senna
8979,2024-12,Spain,Sara_Sálamo,,12971,,None,sara sálamo
8980,2024-12,Spain,Ayrton_Senna,,12951,,None,ayrton senna
8981,2024-12,Chile,Bashar_Al-Asad,,12871,,None,bashar asad
8982,2024-12,Spain,Francesc_Arnau,,12841,,None,francesc arnau
8983,2024-12,United States,JoJo_Siwa,,12799,,None,jojo siwa
8984,2024-12,Spain,Sorteo_Extraordinario_de_Navidad,Spanish Christmas Lottery,12782,national Christmas lottery in Spain,None,national christmas lottery spain
8985,2024-12,Spain,Ayrton_Senna,,12744,,None,ayrton senna
8986,2024-12,Spain,Marta_Sánchez,,12733,,None,marta sánchez
8987,2024-12,Spain,Alfredo_Amestoy,,12720,,None,alfredo amestoy
8988,2024-12,Spain,Concepción_Inmaculada_de_la_Virgen_María,Immaculate Conception of Mary,12709,teaching that Mary was conceived free from original sin,Roman Catholic dogma,teaching mary conceived free original sin
8989,2024-12,Spain,Sonia_Martínez,,12639,,None,sonia martínez
8990,2024-12,Mexico,Ley_marcial,,12597,,None,ley marcial
8991,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,12568,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8992,2024-12,Mexico,Sylvia_Pasquel,,12492,,None,sylvia pasquel
8993,2024-12,Spain,Abraham_Mateo,Abraham Mateo,12477,"Spanish singer, songwriter, producer, and actor, motochorro profesional",None,spanish singer songwriter producer actor motochorro profesional
8994,2024-12,Mexico,Bashar_Al-Asad,,12472,,None,bashar asad
8995,2024-12,Argentina,Olivia_Hussey,,12371,,None,olivia hussey
8996,2024-12,United States,JoJo_Siwa,,12316,,None,jojo siwa
8997,2024-12,Spain,Ayrton_Senna,,12296,,None,ayrton senna
8998,2024-12,Spain,Guerra_Civil_Siria,,12264,,None,guerra civil siria
8999,2024-12,United States,JoJo_Siwa,,12252,,None,jojo siwa
9000,2024-12,Spain,Adriana_Ugarte,,12168,,None,adriana ugarte
9001,2024-12,Spain,Alfonso_Bassave,,12158,,None,alfonso bassave
9002,2024-12,Spain,Pídeme_lo_que_quieras_(película),,12136,,,pídeme quieras película
9003,2024-12,Mexico,Klebsiella_oxytoca,,12136,,None,klebsiella oxytoca
9004,2024-12,Peru,Batalla_de_Ayacucho,,12136,,None,batalla ayacucho
9005,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,12095,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9006,2024-12,United States,JoJo_Siwa,,12050,,None,jojo siwa
9007,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11994,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9008,2024-12,Spain,Manuel_Chaves_Nogales,,11981,,None,manuel chaves nogales
9009,2024-12,Spain,Carlos_Corberán,,11975,,None,carlos corberán
9010,2024-12,Spain,Siria,,11950,,None,siria
9011,2024-12,Argentina,Copa_Mundial_de_Clubes_de_la_FIFA_2025,,11935,,None,copa mundial clubes fifa 2025
9012,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11935,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9013,2024-12,Canada,España,,11921,,None,españa
9014,2024-12,Spain,Catedral_de_Notre_Dame_(París),,11919,,None,catedral notre dame parís
9015,2024-12,United States,JoJo_Siwa,,11905,,None,jojo siwa
9016,2024-12,Japan,España,,11897,,None,españa
9017,2024-12,United States,JoJo_Siwa,,11891,,None,jojo siwa
9018,2024-12,Mexico,Día_de_Los_Santos_Inocentes,Day of the Holy Innocents,11886,Christian observance that commemorates the execution of the male children in Bethlehem as told in Matthew 2:16,world day,christian observance commemorates execution male children bethlehem told matthew 2 16
9019,2024-12,Mexico,André_Jardine,André Jardine,11881,Brazilian association football manager,None,brazilian association football manager
9020,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11880,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9021,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11877,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9022,2024-12,Mexico,Dulce_(cantante),,11819,,None,dulce cantante
9023,2024-12,Spain,Isabel_Aaiún,,11815,,None,isabel aaiún
9024,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11791,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9025,2024-12,Mexico,Klebsiella_oxytoca,,11791,,None,klebsiella oxytoca
9026,2024-12,Spain,Día_de_Los_Santos_Inocentes,Day of the Holy Innocents,11785,Christian observance that commemorates the execution of the male children in Bethlehem as told in Matthew 2:16,world day,christian observance commemorates execution male children bethlehem told matthew 2 16
9027,2024-12,Colombia,Efraín_Juárez,,11780,,None,efraín juárez
9028,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,11771,,None,hildegart rodríguez carballeira
9029,2024-12,Argentina,Juan_Martín_del_Potro,,11754,,None,juan martín potro
9030,2024-12,Argentina,Claudio_Aquino,,11700,,None,claudio aquino
9031,2024-12,Mexico,Klebsiella_oxytoca,,11673,,None,klebsiella oxytoca
9032,2024-12,Spain,Gisèle_Pelicot,,11653,,,gisèle pelicot
9033,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11583,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9034,2024-12,Spain,Manu_Baqueiro,,11577,,None,manu baqueiro
9035,2024-12,Mexico,Domènec_Torrent_Font,,11572,,None,domènec torrent font
9036,2024-12,Colombia,Categoría_Primera_A,Categoría Primera A,11507,Colombian professional league for association football clubs,None,colombian professional league association football clubs
9037,2024-12,Spain,Caso_Juana_Rivas,,11479,,None,caso juana rivas
9038,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11449,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9039,2024-12,Spain,1992_(serie_de_televisión_española),,11437,,None,1992 serie televisión española
9040,2024-12,Argentina,Bashar_Al-Asad,,11398,,None,bashar asad
9041,2024-12,United States,JoJo_Siwa,,11384,,None,jojo siwa
9042,2024-12,Spain,Isak_Andic,,11367,,None,isak andic
9043,2024-12,Chile,Claudio_Aquino,,11363,,None,claudio aquino
9044,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11337,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9045,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11314,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9046,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11312,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9047,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11280,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9048,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11267,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9049,2024-12,Argentina,Ayrton_Senna,,11204,,None,ayrton senna
9050,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11171,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9051,2024-12,Spain,Manuel_Pizarro_Moreno,,11166,,None,manuel pizarro moreno
9052,2024-12,Chile,Miguel_Piñera,Miguel Piñera Echenique,11153,"Chilean nightclub owner, brother of Sebastian Piñera",None,chilean nightclub owner brother sebastian piñera
9053,2024-12,United States,Dulce_(cantante),,11148,,None,dulce cantante
9054,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11123,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9055,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,11122,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9056,2024-12,Argentina,Ley_marcial,,11106,,None,ley marcial
9057,2024-12,Argentina,Omar_De_Felippe,,11071,,None,omar felippe
9058,2024-12,Spain,Nuri_Sahin,,11062,,None,nuri sahin
9059,2024-12,Argentina,Ayrton_Senna,,11022,,None,ayrton senna
9060,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,10977,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9061,2024-12,Spain,David_Muñoz_(Estopa),,10971,,None,david muñoz estopa
9062,2024-12,Spain,Ayrton_Senna,,10965,,None,ayrton senna
9063,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,10922,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9064,2024-12,Spain,Duki,,10911,,None,duki
9065,2024-12,Argentina,Ayrton_Senna,,10889,,None,ayrton senna
9066,2024-12,Mexico,El_juego_del_calamar,,10857,,None,juego calamar
9067,2024-12,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,10847,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
9068,2024-12,Argentina,María_Socas,,10844,,None,maría socas
9069,2024-12,Mexico,Yeri_Mua,,10838,,None,yeri mua
9070,2024-12,Spain,Pablo_Álvarez_Fernández,,10823,,None,pablo álvarez fernández
9071,2024-12,Spain,Ayrton_Senna,,10810,,None,ayrton senna
9072,2024-12,Spain,Lalachus,,10789,,None,lalachus
9073,2024-12,Spain,Eva_Soriano,,10779,,None,eva soriano
9074,2024-12,Mexico,Rey_Misterio_Sr.,,10770,,None,rey misterio sr
9075,2024-12,Argentina,Max_Verstappen,,10760,,None,max verstappen
9076,2024-12,Colombia,Ley_marcial,,10745,,None,ley marcial
